id,text,pos,lemma,level,sense,type
2524,འབྱོར་བ,NULL,NULL,3,NULL,1
2525,འབྲས་སོག,NULL,NULL,3,NULL,1
2526,འབྲི་རྩལ,NULL,NULL,3,NULL,1
2527,འཚར་ལོངས,NULL,NULL,3,NULL,1
2528,འཛམ་བུ་གླིང,NULL,NULL,3,NULL,1
2529,འཛུམ,NULL,NULL,3,NULL,1
2530,འོས་པ,NULL,NULL,3,NULL,1
2531,ཡིག་ཐོག,NULL,NULL,3,NULL,1
2532,ཡིག་སྒྱུར,NULL,NULL,3,NULL,1
2533,ཡོད་སྟབས,NULL,NULL,3,NULL,1
2534,རབ་དང་རིམ་པ,NULL,NULL,3,NULL,1
2535,རི་མགོ,NULL,NULL,3,NULL,1
2536,རོལ་བ,NULL,NULL,3,NULL,1
2537,རྒྱལ,NULL,NULL,3,NULL,1
2538,རྒྱལ་པོ་ཚང,NULL,NULL,3,NULL,1
2539,རྒྱོབས,NULL,NULL,3,NULL,1
2540,རྩོད,NULL,NULL,3,NULL,1
2541,རླུང་བུ,NULL,NULL,3,NULL,1
2542,ལེགས་པར,NULL,NULL,3,NULL,1
2543,ལྟ་ཡ,NULL,NULL,3,NULL,1
2544,ལྡོག,NULL,NULL,3,NULL,1
2545,ཤེས་མཁན,NULL,NULL,3,NULL,1
2546,སེམས་ཐག,NULL,NULL,3,NULL,1
2547,སེལ,NULL,NULL,3,NULL,1
2548,སོལ་བ,NULL,NULL,3,NULL,1
2549,སྐུ,NULL,NULL,3,NULL,1
2550,སྐྱ་མི,NULL,NULL,3,NULL,1
2551,སྐྱེལ་བ,NULL,NULL,3,NULL,1
2552,སྐྱོབ,NULL,NULL,3,NULL,1
2553,སྡེ,NULL,NULL,3,NULL,1
2554,སྤུ,NULL,NULL,3,NULL,1
2555,སྨྲ་བ,NULL,NULL,3,NULL,1
2556,སླེབས་ན,NULL,NULL,3,NULL,1
2557,ཨ་ཞང,NULL,NULL,3,NULL,1
2558,ཨང་ཀི,NULL,NULL,3,NULL,1
2559,ཁང་ཚན,NULL,NULL,3,NULL,1
2560,ཁེལ,NULL,NULL,3,NULL,1
2561,ཁྱིམ་བདག,NULL,NULL,3,NULL,1
2562,ཁྱེད་ཚང,NULL,NULL,3,NULL,1
2563,གདན,NULL,NULL,3,NULL,1
2564,གདེང་ཚོད,NULL,NULL,3,NULL,1
2565,གཙང་སྦྲ,NULL,NULL,3,NULL,1
2566,གཡས་པ,NULL,NULL,3,NULL,1
2567,གལ་ཆེན,NULL,NULL,3,NULL,1
2568,གསོ་སྦྱོང,NULL,NULL,3,NULL,1
2569,གུང་སེང,NULL,NULL,3,NULL,1
2570,གྲགས་པ,NULL,NULL,3,NULL,1
2571,ཅི་བྱེད,NULL,NULL,3,NULL,1
2572,ཅིག་ཅིག,NULL,NULL,3,NULL,1
2573,ཇ་འཐུང,NULL,NULL,3,NULL,1
2574,ཇོ་རིན་པོ,NULL,NULL,3,NULL,1
2575,ཉལ་ཁང,NULL,NULL,3,NULL,1
2576,ཉོན,NULL,NULL,3,NULL,1
2577,ཐབས་མེད,NULL,NULL,3,NULL,1
2578,ཐར,NULL,NULL,3,NULL,1
2579,ཐལ་འགྱུར,NULL,NULL,3,NULL,1
2580,ཐེངས་མ,NULL,NULL,3,NULL,1
2581,ད་བར,NULL,NULL,3,NULL,1
2582,ད་རུང,NULL,NULL,3,NULL,1
2583,དཀྱིལ་འཁོར,NULL,NULL,3,NULL,1
2584,དགེ་ལུགས་པ,NULL,NULL,3,NULL,1
2585,དགོས་མིན,NULL,NULL,3,NULL,1
2586,དང་བླངས,NULL,NULL,3,NULL,1
2587,དད་ལོག,NULL,NULL,3,NULL,1
2588,དབང་མེད,NULL,NULL,3,NULL,1
2589,དམིགས་པ,NULL,NULL,3,NULL,1
2590,དུ་བ,NULL,NULL,3,NULL,1
2591,དེ་བཞིན་དུ,NULL,NULL,3,NULL,1
2592,དོ་ནུབ,NULL,NULL,3,NULL,1
2593,དྲ་རྒྱ,NULL,NULL,3,NULL,1
2594,ན་གཞོན,NULL,NULL,3,NULL,1
2595,ནུས་ཤུགས,NULL,NULL,3,NULL,1
2596,ནེའུ་ལེ,NULL,NULL,3,NULL,1
2597,ཕྲུག,NULL,NULL,3,NULL,1
2598,བཀའ་དྲིན་ཆེ,NULL,NULL,3,NULL,1
2599,བཀའ་འགྱུར,NULL,NULL,3,NULL,1
2600,བཀོག,NULL,NULL,3,NULL,1
2601,བཏོན་ན,NULL,NULL,3,NULL,1
2602,བདེ་ལེགས,NULL,NULL,3,NULL,1
2603,བཙོན་ཁང,NULL,NULL,3,NULL,1
2604,བཟའ,NULL,NULL,3,NULL,1
2605,བར་ཆད,NULL,NULL,3,NULL,1
2606,བར་མེད,NULL,NULL,3,NULL,1
2607,བརྐོས,NULL,NULL,3,NULL,1
2608,བརྙན་ཤེལ,NULL,NULL,3,NULL,1
2609,བལྟས་པ་ན,NULL,NULL,3,NULL,1
2610,བསམ་ཡུལ,NULL,NULL,3,NULL,1
2611,བསྒྱུར་བ,NULL,NULL,3,NULL,1
2612,བསྒྲུབ་ཡ,NULL,NULL,3,NULL,1
2613,བསྟེན་ཚུལ,NULL,NULL,3,NULL,1
2614,བསླབས,NULL,NULL,3,NULL,1
2615,བེམ་པོ,NULL,NULL,3,NULL,1
2616,བོད་མི,NULL,NULL,3,NULL,1
2617,བོད་རང་སྐྱོང་ལྗོངས,NULL,NULL,3,NULL,1
2618,བྱ་སྤྱོད,NULL,NULL,3,NULL,1
2619,བྱང་ཆུབ་སེམས་དཔའ,NULL,NULL,3,NULL,1
2620,བྱམས་སྙིང་རྗེ,NULL,NULL,3,NULL,1
2621,བྱིས་སྒྲུང,NULL,NULL,3,NULL,1
2622,བྲིས་ན,NULL,NULL,3,NULL,1
2623,བྲེལ་བ,NULL,NULL,3,NULL,1
2624,བླངས་ན,NULL,NULL,3,NULL,1
2625,བློ་འབྱེད,NULL,NULL,3,NULL,1
2626,མ་བདེ་བ,NULL,NULL,3,NULL,1
2627,མ་ཤེས་ན,NULL,NULL,3,NULL,1
2628,མ་སོང་ན,NULL,NULL,3,NULL,1
2629,མངལ,NULL,NULL,3,NULL,1
2630,མཐོ་རིམ,NULL,NULL,3,NULL,1
2631,མི་ནག,NULL,NULL,3,NULL,1
2632,མི་མང་པོ,NULL,NULL,3,NULL,1
2633,མི་ཚང་མ,NULL,NULL,3,NULL,1
2634,མི་འགྲོ,NULL,NULL,3,NULL,1
2635,མིད་པ,NULL,NULL,3,NULL,1
2636,མེད་པས,NULL,NULL,3,NULL,1
2637,མེད་མཁན,NULL,NULL,3,NULL,1
2638,མྱ་ངན,NULL,NULL,3,NULL,1
2639,ཙང,NULL,NULL,3,NULL,1
2640,ཚགས་ཚུད་པོ,NULL,NULL,3,NULL,1
2641,ཚིག་པ,NULL,NULL,3,NULL,1
2642,ཞབས,NULL,NULL,3,NULL,1
2643,ཞིག་གིས,NULL,NULL,3,NULL,1
2644,ཟེ,NULL,NULL,3,NULL,1
2645,འགྱུར་ལྡོག,NULL,NULL,3,NULL,1
2646,འགྲུལ་པ,NULL,NULL,3,NULL,1
2647,འཇོན་ཐང,NULL,NULL,3,NULL,1
2648,འཐམས,NULL,NULL,3,NULL,1
2649,འདུག་གམ,NULL,NULL,3,NULL,1
2650,འདོད་ན,NULL,NULL,3,NULL,1
2651,འདོན་པ,NULL,NULL,3,NULL,1
2652,འདྲ་མིན་སྣ་ཚོགས,NULL,NULL,3,NULL,1
2653,འཕེལ་བ,NULL,NULL,3,NULL,1
2654,འཕྲོད་བསྟེན,NULL,NULL,3,NULL,1
2655,འབབ,NULL,NULL,3,NULL,1
2656,འབྲས,NULL,NULL,3,NULL,1
2657,འུ,NULL,NULL,3,NULL,1
2658,ཡ་གཅིག,NULL,NULL,3,NULL,1
2659,ཡ་རབས,NULL,NULL,3,NULL,1
2660,ཡག་ག,NULL,NULL,3,NULL,1
2661,ཡན་ལག,NULL,NULL,3,NULL,1
2662,ཡིད་དབང,NULL,NULL,3,NULL,1
2663,ཡིད་སེམས,NULL,NULL,3,NULL,1
2664,ཡིན་ས་རེད,NULL,NULL,3,NULL,1
2665,ཡུམ,NULL,NULL,3,NULL,1
2666,ཡོང་པ,NULL,NULL,3,NULL,1
2667,ཡོད་མིན,NULL,NULL,3,NULL,1
2668,ཡོད་རེད་བ,NULL,NULL,3,NULL,1
2669,རང་གཟུགས,NULL,NULL,3,NULL,1
2670,རང་ཉིད་ཀྱི,NULL,NULL,3,NULL,1
2671,རིང་བོ,NULL,NULL,3,NULL,1
2672,རུབ,NULL,NULL,3,NULL,1
2673,རྒན་ཤོས,NULL,NULL,3,NULL,1
2674,རྒུན་སྦྲུམ,NULL,NULL,3,NULL,1
2675,རྒྱགས,NULL,NULL,3,NULL,1
2676,རྒྱབ་མདུན,NULL,NULL,3,NULL,1
2677,རྒྱུགས་སྤྲོད,NULL,NULL,3,NULL,1
2678,རྗེས་ལུས,NULL,NULL,3,NULL,1
2679,རྟ་ལོ,NULL,NULL,3,NULL,1
2680,རྟག,NULL,NULL,3,NULL,1
2681,རྡུང,NULL,NULL,3,NULL,1
2682,རྣ,NULL,NULL,3,NULL,1
2683,རྩ་ཆེན་པོ,NULL,NULL,3,NULL,1
2684,རྫ་ཆུ་ཁ,NULL,NULL,3,NULL,1
2685,རྫིང་བུ,NULL,NULL,3,NULL,1
2686,རླུང་འཕྲིན,NULL,NULL,3,NULL,1
2687,ལག་རྩལ,NULL,NULL,3,NULL,1
2688,ལས་བྱེད,NULL,NULL,3,NULL,1
2689,ལས་འགན,NULL,NULL,3,NULL,1
2690,ལུང,NULL,NULL,3,NULL,1
2691,ལེ་ཚན,NULL,NULL,3,NULL,1
2692,ལོ་གཉིས,NULL,NULL,3,NULL,1
2693,ལོ་གསུམ,NULL,NULL,3,NULL,1
2694,ལོ་ན,NULL,NULL,3,NULL,1
2695,ལོ་རེ,NULL,NULL,3,NULL,1
2696,ལྡུམ་ར,NULL,NULL,3,NULL,1
2697,ལྷ་ཆེན་པོ,NULL,NULL,3,NULL,1
2698,ལྷ་རི,NULL,NULL,3,NULL,1
2699,ལྷན་རྒྱས,NULL,NULL,3,NULL,1
2700,ཤ་ཚ,NULL,NULL,3,NULL,1
2701,ཤ་སྟག,NULL,NULL,3,NULL,1
2702,ཤ་སྦྲང,NULL,NULL,3,NULL,1
2703,ཤིང་རྟ,NULL,NULL,3,NULL,1
2704,ཤེས་ཡོན,NULL,NULL,3,NULL,1
2705,ས་གཞི,NULL,NULL,3,NULL,1
2706,སུ་ལ་ཤན,NULL,NULL,3,NULL,1
2707,སུམ་ཅུ་སོ་ལྔ,NULL,NULL,3,NULL,1
2708,སེ,NULL,NULL,3,NULL,1
2709,སེམས་ཁུར,NULL,NULL,3,NULL,1
2710,སེམས་ནང,NULL,NULL,3,NULL,1
2711,སྐད་ངན,NULL,NULL,3,NULL,1
2712,སྐད་བཏང,NULL,NULL,3,NULL,1
2713,སྐུ་འདྲ,NULL,NULL,3,NULL,1
2714,སྐྱེད་མོས་ཚལ,NULL,NULL,3,NULL,1
2715,སྒྲོལ་ཆོག,NULL,NULL,3,NULL,1
2716,སྔ་དྲོ,NULL,NULL,3,NULL,1
2717,སྔ་མ,NULL,NULL,3,NULL,1
2718,སྔོ་ཚོད,NULL,NULL,3,NULL,1
2719,སྙན,NULL,NULL,3,NULL,1
2720,སྙན་ཞུ,NULL,NULL,3,NULL,1
2721,སྙིང་བྲོ,NULL,NULL,3,NULL,1
2722,སྟག་ཚང,NULL,NULL,3,NULL,1
2723,སྟེགས་བུ,NULL,NULL,3,NULL,1
2724,སྡོད་པ,NULL,NULL,3,NULL,1
2725,སྤྱི་ལོ,NULL,NULL,3,NULL,1
2726,སྦྱང་ཡ,NULL,NULL,3,NULL,1
2727,སྦྱོར་བ,NULL,NULL,3,NULL,1
2728,སྨད,NULL,NULL,3,NULL,1
2729,སློག,NULL,NULL,3,NULL,1
2730,སློབ་ཁྲིད,NULL,NULL,3,NULL,1
2731,སློབ་གྲྭའི,NULL,NULL,3,NULL,1
2732,ཨིན་ཨིན,NULL,NULL,3,NULL,1
2733,ཀ་མེད,NULL,NULL,3,NULL,1
2734,ཀྱེ,NULL,NULL,3,NULL,1
2735,ཀྲུང་དབྱང,NULL,NULL,3,NULL,1
2736,ཁ་ཡ,NULL,NULL,3,NULL,1
2737,ཁུར་བོ,NULL,NULL,3,NULL,1
2738,ཁྱོད་གཉིས,NULL,NULL,3,NULL,1
2739,གང་ཅི,NULL,NULL,3,NULL,1
2740,གང་ཐུབ,NULL,NULL,3,NULL,1
2741,གཅིག་བྱས,NULL,NULL,3,NULL,1
2742,གཅོད་པ,NULL,NULL,3,NULL,1
2743,གནམ་གྲུ,NULL,NULL,3,NULL,1
2744,གཡོ་སྒྱུ,NULL,NULL,3,NULL,1
2745,གཡོགས,NULL,NULL,3,NULL,1
2746,གཡོལ,NULL,NULL,3,NULL,1
2747,གལ་རྒུ་ཅི,NULL,NULL,3,NULL,1
2748,གསུང་བཤད,NULL,NULL,3,NULL,1
2749,གསུམ་ཀ,NULL,NULL,3,NULL,1
2750,གསོན,NULL,NULL,3,NULL,1
2751,གོ་རྟོགས,NULL,NULL,3,NULL,1
2752,གྲོང་པ,NULL,NULL,3,NULL,1
2753,གླ,NULL,NULL,3,NULL,1
2754,གློག་སྐུད,NULL,NULL,3,NULL,1
2755,ངལ,NULL,NULL,3,NULL,1
2756,ཅི་ཙམ,NULL,NULL,3,NULL,1
2757,ཆ་བཞག་ན,NULL,NULL,3,NULL,1
2758,ཆ་ཚང་བ,NULL,NULL,3,NULL,1
2759,ཆག,NULL,NULL,3,NULL,1
2760,ཆག་པ,NULL,NULL,3,NULL,1
2761,ཆགས་ན,NULL,NULL,3,NULL,1
2762,ཆིག་ཁྲི,NULL,NULL,3,NULL,1
2763,ཆོས་ཁང,NULL,NULL,3,NULL,1
2764,ཉན་ཡ,NULL,NULL,3,NULL,1
2765,ཉལ་ས,NULL,NULL,3,NULL,1
2766,ཉེ,NULL,NULL,3,NULL,1
2767,ཉོ་མཁན,NULL,NULL,3,NULL,1
2768,ཐག་ཆོད་པ,NULL,NULL,3,NULL,1
2769,ཐབ,NULL,NULL,3,NULL,1
2770,ཐལ་བ,NULL,NULL,3,NULL,1
2771,ཐེངས་ཤིག,NULL,NULL,3,NULL,1
2772,ཐོག་མར,NULL,NULL,3,NULL,1
2773,དཀྲོལ,NULL,NULL,3,NULL,1
2774,དགའ་རོགས,NULL,NULL,3,NULL,1
2775,དགེ་ཕྲུག,NULL,NULL,3,NULL,1
2776,དགོས་དོན,NULL,NULL,3,NULL,1
2777,དངོས་གཞི,NULL,NULL,3,NULL,1
2778,དབང་བསྒྱུར,NULL,NULL,3,NULL,1
2779,དབུ་ཅན,NULL,NULL,3,NULL,1
2780,དམ་འཛིན,NULL,NULL,3,NULL,1
2781,དམར,NULL,NULL,3,NULL,1
2782,དམིགས,NULL,NULL,3,NULL,1
2783,དམྱལ་བ,NULL,NULL,3,NULL,1
2784,དར,NULL,NULL,3,NULL,1
2785,དལ་བུ,NULL,NULL,3,NULL,1
2786,དུས་སྐབས,NULL,NULL,3,NULL,1
2787,དེ་འཕྲལ,NULL,NULL,3,NULL,1
2788,དེ་ལྟ་བུ,NULL,NULL,3,NULL,1
2789,དོད་པ,NULL,NULL,3,NULL,1
2790,དྲུང་ཡིག,NULL,NULL,3,NULL,1
2791,པང་ལེབ,NULL,NULL,3,NULL,1
2792,པུས་མོ,NULL,NULL,3,NULL,1
2793,ཕན་པ,NULL,NULL,3,NULL,1
2794,ཕོར་བ,NULL,NULL,3,NULL,1
2795,ཕྱག་བཞེས,NULL,NULL,3,NULL,1
2796,ཕྱིན་པ་ན,NULL,NULL,3,NULL,1
2797,བཀལ་བ,NULL,NULL,3,NULL,1
2798,བཀོལ་སྤྱོད,NULL,NULL,3,NULL,1
2799,བཅོས,NULL,NULL,3,NULL,1
2800,བཏག,NULL,NULL,3,NULL,1
2801,བདེ་བོ,NULL,NULL,3,NULL,1
2802,བཙས,NULL,NULL,3,NULL,1
2803,བཞག་དུས,NULL,NULL,3,NULL,1
2804,བཟོ་འདྲ་པོ,NULL,NULL,3,NULL,1
2805,བརྡ་སྤྲོད,NULL,NULL,3,NULL,1
2806,བལྟ་བཞིན,NULL,NULL,3,NULL,1
2807,བསྟོད་པ,NULL,NULL,3,NULL,1
2808,བསྡད་པ་ན,NULL,NULL,3,NULL,1
2809,བསྡུས་པ,NULL,NULL,3,NULL,1
2810,བསྣམས,NULL,NULL,3,NULL,1
2811,བྱ་ཐབས,NULL,NULL,3,NULL,1
2812,བྱད་གཟུགས,NULL,NULL,3,NULL,1
2813,བྱུང་པ,NULL,NULL,3,NULL,1
2814,བྱུང་སོང,NULL,NULL,3,NULL,1
2815,བྱེད་དོ,NULL,NULL,3,NULL,1
2816,བྲི,NULL,NULL,3,NULL,1
2817,བློ་ཁོག,NULL,NULL,3,NULL,1
2818,མ་ཎི་པད་མེ་ཧྰུཾ,NULL,NULL,3,NULL,1
2819,མ་འགྲིག་པ,NULL,NULL,3,NULL,1
2820,མ་ཡོང,NULL,NULL,3,NULL,1
2821,མཁན་རིན་པོ་ཆེ,NULL,NULL,3,NULL,1
2822,མཁར,NULL,NULL,3,NULL,1
2823,མཁས,NULL,NULL,3,NULL,1
2824,མགྱོགས་པ,NULL,NULL,3,NULL,1
2825,མགྱོགས་ཙམ,NULL,NULL,3,NULL,1
2826,མགྲོན་པོ,NULL,NULL,3,NULL,1
2827,མང་ཆེ་ཤོས,NULL,NULL,3,NULL,1
2828,མཐར་ཐུག,NULL,NULL,3,NULL,1
2829,མཐོང་ཆུང,NULL,NULL,3,NULL,1
2830,མདའ་གཞུ,NULL,NULL,3,NULL,1
2831,མན་ངག,NULL,NULL,3,NULL,1
2832,མི་གཞན་པ,NULL,NULL,3,NULL,1
2833,མི་དམངས,NULL,NULL,3,NULL,1
2834,མིག་ཤེལ,NULL,NULL,3,NULL,1
2835,མུན་ནག,NULL,NULL,3,NULL,1
2836,ཚར་ཤག,NULL,NULL,3,NULL,1
2837,ཚུགས་མ་འཁྱུག,NULL,NULL,3,NULL,1
2838,ཚེ་འདི,NULL,NULL,3,NULL,1
2839,ཚོད,NULL,NULL,3,NULL,1
2840,ཞིམ་པ,NULL,NULL,3,NULL,1
2841,ཞེ་སྡང,NULL,NULL,3,NULL,1
2842,ཞོགས་ཚོགས,NULL,NULL,3,NULL,1
2843,ཟ་ཆས,NULL,NULL,3,NULL,1
2844,ཟ་བཞིན,NULL,NULL,3,NULL,1
2845,ཟམ་པ,NULL,NULL,3,NULL,1
2846,ཟོར་བ,NULL,NULL,3,NULL,1
2847,འཁར་རྔ,NULL,NULL,3,NULL,1
2848,འཁྱམས,NULL,NULL,3,NULL,1
2849,འགལ་བ,NULL,NULL,3,NULL,1
2850,འགྲན་ཟླ,NULL,NULL,3,NULL,1
2851,འཐུ་བ,NULL,NULL,3,NULL,1
2852,འཐེན་ཐུག,NULL,NULL,3,NULL,1
2853,འབད་བརྩོན,NULL,NULL,3,NULL,1
2854,འབའ་འབའ་ལུ་གུ,NULL,NULL,3,NULL,1
2855,འབའ་སྐད,NULL,NULL,3,NULL,1
2856,འབྲངས,NULL,NULL,3,NULL,1
2857,འཚེར་བ,NULL,NULL,3,NULL,1
2858,འཚོ,NULL,NULL,3,NULL,1
2859,འཛིན་སྐྱོང,NULL,NULL,3,NULL,1
2860,འུ་ཚང,NULL,NULL,3,NULL,1
2861,འོས,NULL,NULL,3,NULL,1
2862,ཡག་པ,NULL,NULL,3,NULL,1
2863,ཡལ,NULL,NULL,3,NULL,1
2864,ཡིད་བཞིན,NULL,NULL,3,NULL,1
2865,ཡིད་ལ,NULL,NULL,3,NULL,1
2866,ཡིད་སྨོན,NULL,NULL,3,NULL,1
2867,ཡོད་རེད་པ,NULL,NULL,3,NULL,1
2868,རབ་བྱུང,NULL,NULL,3,NULL,1
2869,རམ,NULL,NULL,3,NULL,1
2870,རི་དྭགས་རུ་རུ,NULL,NULL,3,NULL,1
2871,རི་རྩེ,NULL,NULL,3,NULL,1
2872,རིན་ཆེན,NULL,NULL,3,NULL,1
2873,རེད་གོ,NULL,NULL,3,NULL,1
2874,རོགས་རམ,NULL,NULL,3,NULL,1
2875,རོལ་དབྱངས,NULL,NULL,3,NULL,1
2876,རོལ་བཞིན,NULL,NULL,3,NULL,1
2877,རྐང་གཅིག,NULL,NULL,3,NULL,1
2878,རྐང་ལག,NULL,NULL,3,NULL,1
2879,རྒྱགས་ཚད,NULL,NULL,3,NULL,1
2880,རྒྱང་རིང,NULL,NULL,3,NULL,1
2881,རྒྱབ་ལྗོངས,NULL,NULL,3,NULL,1
2882,རྒྱལ་ཁ,NULL,NULL,3,NULL,1
2883,རྒྱལ་བ་རིན་པོ་ཆེ,NULL,NULL,3,NULL,1
2884,རྒྱུས,NULL,NULL,3,NULL,1
2885,རྗེ་རིན་པོ་ཆེ,NULL,NULL,3,NULL,1
2886,རྟག་དཔྱད,NULL,NULL,3,NULL,1
2887,རྣམས་པ,NULL,NULL,3,NULL,1
2888,རྨ་ཁ,NULL,NULL,3,NULL,1
2889,རྨོ་མོ,NULL,NULL,3,NULL,1
2890,རྩེ་མོ,NULL,NULL,3,NULL,1
2891,རྫུ་འཕྲུལ,NULL,NULL,3,NULL,1
2892,ལམ་འགྲོ,NULL,NULL,3,NULL,1
2893,ལུག་ཁྱུ,NULL,NULL,3,NULL,1
2894,ལུགས,NULL,NULL,3,NULL,1
2895,ལེགས་འགྲུབ,NULL,NULL,3,NULL,1
2896,ལེན་སྟངས,NULL,NULL,3,NULL,1
2897,ལོ་སར,NULL,NULL,3,NULL,1
2898,ལོགས,NULL,NULL,3,NULL,1
2899,ལོང་བ,NULL,NULL,3,NULL,1
2900,ལྕམ,NULL,NULL,3,NULL,1
2901,ལྗིད་ཁོག,NULL,NULL,3,NULL,1
2902,ལྟོ,NULL,NULL,3,NULL,1
2903,ལྡིང,NULL,NULL,3,NULL,1
2904,ལྷ་ཁང,NULL,NULL,3,NULL,1
2905,ལྷ་པ,NULL,NULL,3,NULL,1
2906,ལྷོ་ཕྱོགས,NULL,NULL,3,NULL,1
2907,ཤེས་ཚད,NULL,NULL,3,NULL,1
2908,ཤོ,NULL,NULL,3,NULL,1
2909,སེམས་བཟང་ཅན,NULL,NULL,3,NULL,1
2910,སོང་དུས,NULL,NULL,3,NULL,1
2911,སོང་པ,NULL,NULL,3,NULL,1
2912,སྐབས་རེ,NULL,NULL,3,NULL,1
2913,སྐྱོ་པོ,NULL,NULL,3,NULL,1
2914,སྒུག་ཨ,NULL,NULL,3,NULL,1
2915,སྒོ་ཡོལ,NULL,NULL,3,NULL,1
2916,སྒོ་ར,NULL,NULL,3,NULL,1
2917,སྒྲོག,NULL,NULL,3,NULL,1
2918,སྒྲོན་མེ,NULL,NULL,3,NULL,1
2919,སྙན་སེང,NULL,NULL,3,NULL,1
2920,སྙིང་པོ,NULL,NULL,3,NULL,1
2921,སྡུག་པོ,NULL,NULL,3,NULL,1
2922,སྤང,NULL,NULL,3,NULL,1
2923,སྤུན་གྲོལ,NULL,NULL,3,NULL,1
2924,སྤྲད་ཡ,NULL,NULL,3,NULL,1
2925,སྤྲུལ་བ,NULL,NULL,3,NULL,1
2926,སྦྱོང་བརྡར,NULL,NULL,3,NULL,1
2927,སླ,NULL,NULL,3,NULL,1
2928,སླེ་བོ,NULL,NULL,3,NULL,1
2929,ཨ་ནེ་ལགས,NULL,NULL,3,NULL,1
2930,ཨ་པོ་ན་གེ,NULL,NULL,3,NULL,1
2931,ཨ་རི,NULL,NULL,3,NULL,1
2932,ཨ་ལགས,NULL,NULL,3,NULL,1
2933,ཀླུའི་རྒྱལ་པོ,NULL,NULL,3,NULL,1
2934,ཁ་བཏགས,NULL,NULL,3,NULL,1
2935,ཁ་འདོན,NULL,NULL,3,NULL,1
2936,ཁུ་ཚུར,NULL,NULL,3,NULL,1
2937,ཁྱབ་ཁོངས,NULL,NULL,3,NULL,1
2938,ཁྱབ་བསྒྲགས,NULL,NULL,3,NULL,1
2939,ཁྱུང་ཆེན,NULL,NULL,3,NULL,1
2940,ག་བར,NULL,NULL,3,NULL,1
2941,གང་བྱུང་མང་བྱུང,NULL,NULL,3,NULL,1
2942,གཅིག་སྟོང,NULL,NULL,3,NULL,1
2943,གཉིས་གསུམ,NULL,NULL,3,NULL,1
2944,གཉིས་ཅན,NULL,NULL,3,NULL,1
2945,གཉིས་ཙམ,NULL,NULL,3,NULL,1
2946,གཏན་ནས,NULL,NULL,3,NULL,1
2947,གཏོང་དུས,NULL,NULL,3,NULL,1
2948,གཏོང་རྒྱུ,NULL,NULL,3,NULL,1
2949,གནང་པ,NULL,NULL,3,NULL,1
2950,གཙོ་ཆེ་བ,NULL,NULL,3,NULL,1
2951,གཞི་རྩ,NULL,NULL,3,NULL,1
2952,གཞུ,NULL,NULL,3,NULL,1
2953,གཡོག,NULL,NULL,3,NULL,1
2954,གསོལ་ཇ,NULL,NULL,3,NULL,1
2955,གྲོ,NULL,NULL,3,NULL,1
2956,གྲྭ་ཆས,NULL,NULL,3,NULL,1
2957,གྲྭ་ཤག,NULL,NULL,3,NULL,1
2958,གླིང,NULL,NULL,3,NULL,1
2959,གླེང་མོལ,NULL,NULL,3,NULL,1
2960,གློ་བུར་དུ,NULL,NULL,3,NULL,1
2961,ངལ་བ,NULL,NULL,3,NULL,1
2962,ངུ་སྐད,NULL,NULL,3,NULL,1
2963,ངོ་ཤེས་པ,NULL,NULL,3,NULL,1
2964,ཅི་བྱ,NULL,NULL,3,NULL,1
2965,ཆམ་པ,NULL,NULL,3,NULL,1
2966,ཆུ་སྲིན,NULL,NULL,3,NULL,1
2967,ཆོས་དཔེ,NULL,NULL,3,NULL,1
2968,ཇོ་བོ,NULL,NULL,3,NULL,1
2969,ཉན་པ,NULL,NULL,3,NULL,1
2970,ཉེ་འཁོར,NULL,NULL,3,NULL,1
2971,ཉོན་མོངས,NULL,NULL,3,NULL,1
2972,ཉོས་པ,NULL,NULL,3,NULL,1
2973,ཐང་ཐེ,NULL,NULL,3,NULL,1
2974,ཐུགས་སྤྲོ,NULL,NULL,3,NULL,1
2975,ཐུབ་བསྟན,NULL,NULL,3,NULL,1
2976,ཐུབ་མཁན,NULL,NULL,3,NULL,1
2977,ཐེ་ཚོམ,NULL,NULL,3,NULL,1
2978,དག་ཞིང,NULL,NULL,3,NULL,1
2979,དགའ་བསུ,NULL,NULL,3,NULL,1
2980,དགེ་མཚན,NULL,NULL,3,NULL,1
2981,དགོས་པས,NULL,NULL,3,NULL,1
2982,དགོས་ཚུལ,NULL,NULL,3,NULL,1
2983,དང་བོ,NULL,NULL,3,NULL,1
2984,དཔང་རྟགས,NULL,NULL,3,NULL,1
2985,དཔོན་པོ,NULL,NULL,3,NULL,1
2986,དཔྲལ་བ,NULL,NULL,3,NULL,1
2987,དབུལ,NULL,NULL,3,NULL,1
2988,དབྱངས,NULL,NULL,3,NULL,1
2989,དེ་གྲས,NULL,NULL,3,NULL,1
2990,དེ་ལ་བརྟེན་ནས,NULL,NULL,3,NULL,1
2991,དོན་གྲུབ་དཀར་པོ,NULL,NULL,3,NULL,1
2992,དྲ་དམངས,NULL,NULL,3,NULL,1
2993,དྲན་མེད,NULL,NULL,3,NULL,1
2994,དྲུད,NULL,NULL,3,NULL,1
2995,དྷ་ལུ་ཐེ,NULL,NULL,3,NULL,1
2996,ནག་ཉེས,NULL,NULL,3,NULL,1
2997,ནུས,NULL,NULL,3,NULL,1
2998,པདྨ་ཚེ་བརྟན,NULL,NULL,3,NULL,1
